Description,Heater PS  Current,Heater PS  Voltage,Heater PS  Power,Pyrometer 3 Temp
44013.58333,27.70339983,79.88369434,1.920615825,1137.576525
44013.58299,27.81830271,79.87360471,1.92382322,1137.535834
44013.58264,27.72805257,79.96557174,1.91891659,1137.542395
44013.58229,27.65489124,79.3487838,1.920706028,1137.574681
44013.58194,27.68810446,79.49711335,1.925966411,1137.454152
44013.5816,27.81247296,79.64544291,1.913174462,1137.527013
44013.58125,27.74158935,79.79377247,1.930275031,1137.450728
44013.5809,27.74809085,79.94210203,1.927521901,1137.86116
44013.58056,27.65758383,79.74081147,1.916373965,1137.968154
44013.58021,27.66004767,79.75624848,1.919693688,1137.812202
44013.57986,27.76141059,79.92746238,1.927888739,1137.922354
44013.57951,27.60953853,79.47160813,1.918690571,1138.185175
44013.57917,27.66679244,79.32227136,1.922227404,1138.487178
44013.57882,27.688565,79.55407913,1.925407718,1138.849915
44013.57847,27.73929173,79.78588689,1.918398751,1138.441362
44013.57813,27.79788621,79.87972049,1.923897066,1138.65652
44013.57778,27.75940982,79.41091765,1.920040367,1138.602304
44013.57743,27.59208524,78.81531827,1.933746162,1138.836396
44013.57708,27.74646033,78.96235584,1.926292524,1138.807613
44013.57674,27.71643499,79.10939342,1.921291751,1139.194153
44013.57639,27.75448236,79.25643099,1.923663619,1139.565556
44013.57604,27.78744758,79.40346856,1.920464465,1139.682556
44013.57569,27.78912703,79.55050614,1.923907021,1139.857024
44013.57535,27.83091149,79.69754371,1.910731641,1139.986093
44013.575,27.76435955,79.84458129,1.917034193,1140.521895
44013.57465,27.70750819,79.99161886,1.928401119,1140.577962
44013.57431,27.70158531,79.91496069,1.925540198,1140.654393
44013.57396,27.85464902,79.70023341,1.919869431,1141.419164
44013.57361,27.87315983,79.98260973,1.917986728,1141.648113
44013.57326,27.62768061,79.86865639,1.925639947,1141.55134
44013.57292,27.79583571,79.03849419,1.923746406,1142.42309
44013.57257,27.67389186,79.78365498,1.935385848,1142.492663
44013.57222,27.63731205,79.31142047,1.921765845,1143.238646
44013.57188,27.71539885,79.71048748,1.92218499,1143.477711
44013.57153,27.75235571,79.32157692,1.929907346,1144.14074
44013.57118,27.79325982,79.5706614,1.921956,1144.615758
44013.57083,27.65794774,79.81974587,1.924317738,1145.302673
44013.57049,27.8002223,79.91201668,1.910521837,1146.024921
44013.57014,27.73918814,79.88200191,1.918532288,1147.02564
44013.56979,27.61202512,79.86573048,1.914218304,1147.831106
44013.56944,27.7366661,79.96004295,1.926716602,1148.251441
44013.5691,27.6458028,79.15984181,1.91560296,1149.248768
44013.56875,27.59840823,78.87231738,1.931599622,1150.088236
44013.5684,27.68230191,79.19234839,1.93602674,1151.091921
44013.56806,27.69100479,79.51237941,1.922736928,1152.260291
44013.56771,27.69653738,79.83241042,1.920621275,1153.264519
44013.56736,27.74670771,79.65136711,1.927933704,1154.824655
44013.56701,27.75599356,79.39203911,1.920356472,1156.310035
44013.56667,27.82720506,79.51226076,1.931623024,1158.026135
44013.56632,27.64268551,79.63248241,1.9189781,1159.691754
44013.56597,27.67466681,79.75270406,1.933845303,1160.992436
44013.56563,27.67059611,79.87292571,1.938653256,1163.36138
44013.56528,27.74453937,79.99314737,1.910989562,1165.527327
44013.56493,27.70537704,79.6656266,1.926745625,1167.725005
44013.56458,27.831252,79.7108968,1.928189154,1169.763151
44013.56424,29.12565697,79.77433837,2.035080079,1170.45348
44013.56389,30.29734029,79.83777993,2.121453125,1171.221669
44013.56354,30.5608383,79.90122149,2.127808826,1171.026586
44013.56319,30.35929393,79.96466305,2.126385284,1171.021606
44013.56285,30.36781035,79.82797475,2.134850824,1171.163904
44013.5625,30.43621778,79.62807084,2.128963865,1171.087907
44013.56215,30.47920003,79.29756855,2.122425299,1171.075831
44013.56181,30.47084475,79.49691528,2.132851532,1170.87232
44013.56146,30.41293042,79.69626202,2.128771207,1171.230188
44013.56111,30.32960691,79.89560876,2.134837901,1171.123491
44013.56076,30.52743708,79.56306161,2.126755734,1171.006072
44013.56042,30.36686333,79.18273265,2.126507423,1170.78749
44013.56007,30.38307036,79.27975303,2.116028786,1171.040231
44013.55972,30.53151351,79.37677341,2.123612926,1171.030121
44013.55938,30.4864198,79.47379379,2.128904966,1171.011485
44013.55903,30.52750532,79.57081417,2.130082462,1171.285994
44013.55868,30.44027755,79.66783455,2.124872847,1170.951857
44013.55833,30.55264354,79.76485494,2.126833295,1171.019739
44013.55799,30.37257123,79.86187532,2.123541801,1171.121632
44013.55764,30.36506024,79.9588957,2.126371551,1171.021606
44013.55729,30.3441787,79.86757022,2.131006628,1170.99286
44013.55694,30.53002424,79.85837509,2.132160104,1170.919959
44013.5566,30.35502386,79.94384577,2.12621222,1171.075811
44013.55625,30.48771434,79.99783865,2.121809869,1171.158913
44013.5559,30.41754962,77.1336127,2.129829797,1171.287832
44013.55556,30.57758463,77.65571147,2.118395743,1171.326684
44013.55521,30.42830654,78.22884044,2.128573615,1170.999541
44013.55486,30.54598468,78.80196941,2.125260069,1171.145258
44013.55451,30.49623866,79.37509838,2.123967513,1170.804862
44013.55417,30.53977468,79.94822735,2.11894298,1171.226945
44013.55382,30.38857883,79.33481478,2.125532074,1170.838599
44013.55347,30.52469992,79.19138739,2.128696205,1170.991274
44013.55313,30.49505575,79.77837676,2.129709397,1171.0014
44013.55278,30.51851596,79.64457224,2.127980036,1170.943615
44013.55243,30.38305339,79.84100555,2.126090761,1170.990976
44013.55208,30.34260971,79.56246235,2.121010155,1171.14185
44013.55174,30.35192211,79.77177713,2.132005366,1171.211568
44013.55139,30.38724505,79.9810919,2.125944961,1171.219951
44013.55104,30.43404283,79.99779732,2.129275416,1170.897925
44013.55069,30.49449744,79.76444009,2.114698208,1170.92157
44013.55035,30.46675494,79.99473335,2.126409584,1170.967361
44013.55,30.59387095,79.99048998,2.125248026,1171.063858
44013.54965,30.5396409,79.7433225,2.1355958,1171.00295
44013.54931,30.40663253,79.79488222,2.11999899,1170.848679
44013.54896,30.50295067,79.98300614,2.12595352,1171.009638
44013.54861,30.48884891,77.6178356,2.132417269,1171.236749
44013.54826,30.40962132,78.71768689,2.127741587,1171.087907
44013.54792,30.46972046,79.9993428,2.117609069,1171.05715
44013.54757,30.4831623,79.88318013,2.133724333,1171.242173
44013.54722,30.55211066,79.98963043,2.121408587,1171.118083
44013.54688,30.44934926,79.90214968,2.127828405,1171.131712
44013.54653,30.47013007,79.93944494,2.131310104,1171.194488
44013.54618,30.52666004,79.97674019,2.12240663,1171.120082
44013.54583,30.47566162,79.36285339,2.13509306,1171.123491
44013.54549,30.4903472,78.97261034,2.124129002,1170.982755
44013.54514,30.3941273,79.61863192,2.129498363,1171.175832
44013.54479,30.39226888,79.91746771,2.123828633,1170.947155
44013.54444,30.42438379,79.91896291,2.117486972,1171.135178
44013.5441,30.46658476,79.75806449,2.123591432,1170.977744
44013.54375,30.45334084,79.50301074,2.125372969,1171.026565
44013.5434,30.31357795,79.70528557,2.128354931,1170.980896
44013.54306,30.3947023,79.9075604,2.127316563,1171.053757
44013.54271,30.33020342,79.68473195,2.127071795,1170.928221
44013.54236,30.56705161,79.59966015,2.121528565,1170.79448
44013.54201,30.48860589,79.7744556,2.120380268,1170.95217
44013.54167,30.41372064,79.94925105,2.121331656,1171.213133
44013.54132,30.3923765,79.894591,2.122466174,1171.199463
44013.54097,30.34627619,79.88009178,2.129109836,1170.987573
44013.54063,30.33047529,79.30051424,2.122558884,1171.235203
44013.54028,30.40478103,79.12339072,2.124817855,1171.145247
44013.53993,30.25796328,79.25845455,2.123783731,1170.989431
44013.53958,30.4865088,79.39351838,2.129711573,1171.072402
44013.53924,30.37340733,79.52858221,2.124236264,1171.099558
44013.53889,30.52888413,79.66364604,2.125699278,1171.047089
44013.53854,30.48550824,79.79870987,2.13211923,1170.960412
44013.53819,30.35889984,79.9337737,2.129129303,1170.960412
44013.53785,30.37850368,79.90966688,2.12456538,1171.057297
44013.5375,30.34562981,79.86472796,2.129661335,1171.064164
44013.53715,30.46388346,79.9054276,2.125070911,1171.074261
44013.53681,30.50824738,79.94612724,2.124045543,1171.089477
44013.53646,30.5224695,79.98682688,2.12086924,1171.08778
44013.53611,30.4038836,79.28756785,2.128997334,1170.938338
44013.53576,30.53154058,79.18006778,2.126279662,1171.51156
44013.53542,30.54065619,79.40633921,2.128676802,1171.592811
44013.53507,30.35956455,79.63261063,2.125449816,1172.006912
44013.53472,30.45116449,79.85888205,2.128305815,1172.198339
44013.53438,30.35032292,79.92980976,2.12618643,1171.918987
44013.53403,30.28958017,79.90704941,2.123680997,1171.9103
44013.53368,30.41587904,79.99785103,2.13151779,1172.151113
44013.53333,30.4409783,79.93001588,2.132104797,1172.040653
44013.53299,30.50349646,79.72269996,2.132161403,1172.147659
44013.53264,30.57899911,79.57286368,2.125528601,1172.161214
44013.53229,30.39679375,79.62522807,2.119540492,1172.230923
44013.53194,30.4907835,79.67759246,2.124370771,1172.232473
44013.5316,30.34385447,79.72995685,2.120794689,1172.081641
44013.53125,30.34976271,79.78232124,2.121922336,1172.349605
44013.5309,30.44386847,79.83468562,2.122146343,1173.298918
44013.53056,30.40565788,79.88705001,2.126476992,1173.202326
44013.53021,30.40760467,79.9394144,2.126300494,1173.197327
44013.52986,30.47912271,79.99177879,2.134070117,1173.18723
44013.52951,30.44356582,79.4528324,2.121690127,1173.497748
44013.52917,30.38366754,79.68215296,2.120985412,1174.157047
44013.52882,30.50749742,79.99693311,2.132564557,1174.131841
44013.52847,30.48302871,79.02562496,2.125410928,1174.143785
44013.52813,30.56661129,79.01813593,2.119029532,1174.967604
44013.52778,30.41837093,79.25060315,2.127139084,1175.120295
44013.52743,30.48598157,79.48307038,2.120104512,1175.552615
44013.52708,30.39214436,79.7155376,2.121543576,1176.253215
44013.52674,30.4063548,79.94800483,2.130159003,1176.439778
44013.52639,30.51105163,79.4236676,2.131322452,1176.911091
44013.52604,30.52296947,79.79625407,2.124505957,1177.143662
44013.52569,30.58295372,79.93355671,2.126726279,1178.154321
44013.52535,30.47870984,79.98057975,2.126391839,1178.595317
44013.525,30.54872764,79.99560266,2.145079042,1179.358395
44013.52465,31.16661123,79.99007974,2.173679174,1179.466699
44013.52431,31.18024995,79.72134304,2.168270577,1179.305736
44013.52396,31.24020265,79.72323035,2.170347392,1179.405782
44013.52361,31.18153304,79.73160285,2.174234904,1179.36351
44013.52326,31.21055059,79.73997534,2.17038407,1179.626369
44013.52292,31.17615525,79.74834784,2.180702804,1179.592219
44013.52257,31.33475109,79.75672034,2.179980216,1179.20924
44013.52222,31.28305174,79.76509284,2.169872666,1179.685584
44013.52188,31.27025484,79.77346533,2.170041462,1179.324361
44013.52153,31.23845852,79.78183783,2.180778457,1179.537999
44013.52118,31.31453073,79.79021033,2.171588268,1179.412479
44013.52083,31.30333437,79.79858283,2.174632997,1179.500717
44013.52049,31.3304365,79.80695532,2.181611204,1179.310872
44013.52014,31.24371244,79.81532782,2.178897176,1179.444931
44013.51979,31.2126031,79.82370032,2.1814289,1179.304195
44013.51944,31.19679124,79.83207282,2.186266011,1179.256788
44013.5191,31.31159653,79.84044531,2.170067105,1179.404212
44013.51875,31.23139601,79.84881781,2.176630713,1179.580531
44013.5184,31.171446,79.85719031,2.173848607,1179.20072
44013.51806,31.27165813,79.86556281,2.178313464,1179.575103
44013.51771,31.24117759,79.8739353,2.176133033,1179.481915
44013.51736,31.35515145,79.8823078,2.172483699,1179.537994
44013.51701,31.28886978,79.8906803,2.17207913,1179.50741
44013.51667,31.27854732,79.8990528,2.177996432,1179.534862
44013.51632,31.1450076,79.90742529,2.175304258,1179.45685
44013.51597,31.19126632,79.91579779,2.172871593,1179.294069
44013.51563,31.26143937,79.92417029,2.165439976,1179.527893
44013.51528,31.35521736,79.93254279,2.17480534,1179.37547
44013.51493,31.11468132,79.94091528,2.179871252,1179.551508
44013.51458,31.20993092,79.94928778,2.171461458,1179.488744
44013.51424,31.2969009,79.95766028,2.167494799,1179.639586
44013.51389,31.29592305,79.96603278,2.177569183,1179.495702
44013.51354,31.27231417,79.97440527,2.17071483,1179.465108
44013.51319,31.29582046,79.98277777,2.177548608,1179.387146
44013.51285,31.31560892,79.99115027,2.169434685,1179.372061
44013.5125,31.22024504,79.99952277,2.177896186,1179.583699
44013.51215,31.35014097,79.75064992,2.17779536,1179.365092
44013.51181,31.19446309,79.92067508,2.17262015,1179.260036
44013.51146,31.2291993,79.70067359,2.176561283,1179.215805
44013.51111,31.33550775,79.74071062,2.184125657,1179.415888
44013.51076,31.18318155,79.8476929,2.175008975,1179.292211
44013.51042,31.27374544,79.95467518,2.176221567,1179.414317
44013.51007,31.18731395,79.90782411,2.174956326,1179.212674
44013.50972,31.25749192,79.98482981,2.175493036,1179.388707
44013.50938,31.1756326,79.70362817,2.176253467,1179.415908
44013.50903,31.23290406,79.92897085,2.174842315,1179.537999
44013.50868,31.31813974,79.97349019,2.170616134,1179.455012
44013.50833,31.33010615,79.90939891,2.184817932,1179.636469
44013.50799,31.27527625,79.77035529,2.173136658,1179.517787
44013.50764,31.18559695,79.80384584,2.184185882,1179.439795
44013.50729,31.24386546,79.83733639,2.171386231,1179.25649
44013.50694,31.22508541,79.87082695,2.176699486,1179.278692
44013.5066,31.38068736,79.9043175,2.174646988,1179.419317
44013.50625,31.37621991,79.93780805,2.167088714,1179.383717
44013.5059,31.17616566,79.9712986,2.167609663,1179.58881
44013.50556,31.22538333,79.97194335,2.17093163,1179.629521
44013.50521,31.27982091,79.86012055,2.17461519,1179.546529
44013.50486,31.05535779,79.4213312,2.175274292,1179.485621
44013.50451,31.29537904,79.67574877,2.173794424,1179.482072
44013.50417,31.34057736,79.76638715,2.171129694,1179.332921
44013.50382,31.2142461,79.17084168,2.173325397,1179.487203
44013.50347,31.10763177,79.95528664,2.17196847,1179.597325
44013.50313,31.16294153,79.7722621,2.174526925,1179.394095
44013.50278,31.34362021,79.95698728,2.175655194,1179.632929
44013.50243,31.15832544,79.9295651,2.174547049,1179.465108
44013.50208,31.29527748,79.87797769,2.172347481,1179.610864
44013.50174,31.20105272,79.935436,2.176989629,1179.519353
44013.50139,31.3087363,79.99289432,2.18935368,1179.58879
44013.50104,31.23011882,79.42519248,2.172092166,1179.292211
44013.50069,31.20159617,79.45194481,2.175699707,1179.455007
44013.50035,31.33889454,78.3687783,2.175299541,1179.546538
44013.5,31.33741155,78.84523289,2.177046536,1179.478663
44013.49965,31.1164567,79.32168747,2.178659528,1179.387146
44013.49931,31.18295074,79.79814207,2.177484416,1179.427847
44013.49896,31.19339439,78.51188732,2.166136045,1179.497288
44013.49861,31.23039098,77.96274919,2.180900756,1179.598916
44013.49826,31.22593089,78.49094489,2.182581681,1179.533004
44013.49792,31.27775386,79.01914059,2.174934306,1179.41616
44013.49757,31.24271326,79.54733628,2.166191258,1179.490632
44013.49722,31.33191591,79.98367383,2.176199695,1179.446493
44013.49688,31.18788607,79.92301072,2.175473721,1179.519353
44013.49653,31.05858833,79.95926372,2.176731827,1179.332921
44013.49618,31.23993628,79.99551671,2.170389991,1179.234441
44013.49583,31.21482356,79.92110735,2.171993553,1179.2515
44013.49549,31.1819068,79.72259692,2.180811201,1179.626369
44013.49514,31.22261948,79.96235758,2.181085856,1179.329351
44013.49479,31.24179358,79.75061819,2.175416594,1179.365072
44013.49444,31.23712258,79.67378395,2.178778202,1179.376743
44013.4941,31.22336886,79.75909893,2.175745306,1179.409322
44013.49375,31.18865099,79.84441391,2.173717682,1179.663493
44013.4934,31.24493593,79.92972889,2.178503545,1179.678746
44013.49306,31.36457261,79.91373428,2.173256665,1179.617813
44013.49271,31.2725964,79.92647821,2.169218467,1180.124852
44013.49236,31.28758339,79.8960618,2.172210445,1180.243403
44013.49201,31.16973693,79.91323525,2.171572247,1180.238444
44013.49167,31.24311744,79.93987472,2.169357908,1180.39426
44013.49132,31.31222953,79.96651419,2.17556484,1180.423002
44013.49097,31.24530501,79.99315366,2.166655142,1180.304749
44013.49063,31.19834539,77.03355377,2.175920048,1180.619796
44013.49028,31.27885048,76.9184617,2.182734221,1180.770669
44013.48993,31.21540256,77.80133964,2.183101629,1181.097958
44013.48958,31.15087825,78.68421758,2.175246227,1181.532302
44013.48924,31.19926087,79.56709552,2.174991071,1181.298181
44013.48889,31.33882556,79.91655731,2.170757579,1181.550922
44013.48854,31.27892377,79.78309563,2.17788858,1181.621956
44013.48819,31.19100617,79.72314138,2.181865316,1182.169972
44013.48785,31.31637292,79.86468945,2.176677899,1182.332773
44013.4875,31.22457972,79.15118689,2.173593558,1182.780466
44013.48715,31.31846086,78.64006267,2.178925633,1182.916112
44013.48681,31.25312738,78.9363238,2.170694588,1183.126552
44013.48646,31.21902662,79.23258493,2.181178596,1183.536706
44013.48611,31.25690245,79.52884605,2.169870753,1184.142181
44013.48576,31.22922491,79.82510718,2.170689469,1184.69149
44013.48542,31.24173088,79.78262738,2.168529381,1185.415848
44013.48507,31.2739382,79.27546997,2.182073863,1186.214476
44013.48472,31.14893713,79.41071919,2.175499676,1186.474039
44013.48438,31.35545374,79.5459684,2.17768525,1187.557448
44013.48403,31.76714312,79.68121761,2.22140701,1187.231841
44013.48368,31.72121997,79.81646682,2.23246462,1187.094655
44013.48333,31.69625973,79.95171603,2.232556606,1187.177903
44013.48299,31.76043982,79.99165236,2.214803794,1187.41358
44013.48264,31.8403611,79.96279608,2.219647884,1187.303136
44013.48229,31.87488947,78.70449988,2.221129256,1187.350784
44013.48194,31.90581091,78.31372542,2.224975146,1187.343846
44013.4816,32.09127782,78.53588623,2.225035684,1187.330321
44013.48125,31.82950063,78.75804703,2.223234306,1187.291449
44013.4809,31.9593769,78.98020784,2.225437193,1187.150738
44013.48056,31.80956042,79.20236865,2.226407914,1187.362471
44013.48021,31.8085267,79.42452946,2.22337482,1187.303145
44013.47986,31.83831625,79.64669026,2.234468248,1187.448999
44013.47951,31.86670394,79.86885107,2.228034184,1187.291474
44013.47917,31.86601933,79.61984814,2.22661097,1187.545756
44013.47882,31.90491917,79.82253708,2.227836746,1187.3558
44013.47847,31.79192786,78.87247553,2.22242622,1187.342265
44013.47813,31.87547353,78.98312201,2.223676676,1187.352391
44013.47778,31.96931638,79.09376848,2.218870462,1187.303145
44013.47743,31.73905431,79.20441496,2.221382977,1187.428792
44013.47708,31.95507997,79.31506143,2.222475268,1187.525549
44013.47674,31.90807571,79.42570791,2.230723842,1187.569371
44013.47639,31.91989112,79.53635438,2.220617625,1187.393061
44013.47604,32.07265237,79.64700086,2.22233682,1187.408569
44013.47569,31.98191918,79.75764734,2.220701987,1187.316948
44013.47535,31.89130971,79.86829381,2.222083749,1187.188003
44013.475,31.81408178,79.97894029,2.223739807,1187.303136
44013.47465,31.77969076,79.01968126,2.22349473,1187.303145
44013.47431,31.83344172,78.18995535,2.22080193,1187.133794
44013.47396,31.8201842,78.55510456,2.234416683,1187.505066
44013.47361,31.86147736,78.92025378,2.217603224,1187.332164
44013.47326,31.83851086,79.28540299,2.226690249,1187.296448
44013.47292,31.73023341,79.6505522,2.229011376,1187.398182
44013.47257,31.72083622,79.93369897,2.235663174,1187.272833
44013.47222,31.88879745,79.13416244,2.228773989,1187.210068
44013.47188,31.8398395,79.80518095,2.227664081,1187.113179
44013.47153,31.99245679,79.95981976,2.219539599,1187.228416
44013.47118,31.7445494,79.92215993,2.225478231,1187.471048
44013.47083,31.68435239,79.90773467,2.230067134,1187.452725
44013.47049,31.91932697,79.9492271,2.230451394,1187.3558
44013.47014,31.89325476,79.99071953,2.230395003,1187.096502
44013.46979,31.91053355,79.52590372,2.224514181,1187.24381
44013.46944,31.87715377,79.52370929,2.224967103,1187.377976
44013.4691,31.91628557,79.65395012,2.222123273,1187.36588
44013.46875,31.78117358,79.78419095,2.231988267,1187.087983
44013.4684,31.87450786,79.91443177,2.234521165,1187.35934
44013.46806,31.85475889,79.9833566,2.226657644,1187.254193
44013.46771,31.87747892,79.76406235,2.232703029,1187.165954
44013.46736,31.82204552,79.87024389,2.231612727,1187.333729
44013.46701,31.87500124,79.8114431,2.22667012,1187.374436
44013.46667,31.83678319,79.99564066,2.228284857,1187.247355
44013.46632,31.67780296,79.85635782,2.222636928,1187.240678
44013.46597,31.78970771,79.86326129,2.216436297,1187.36588
44013.46563,31.69965304,79.87332276,2.235388657,1187.321761
44013.46528,31.99121621,79.88338422,2.215847551,1187.332164
44013.46493,31.71594649,79.89344569,2.221739906,1187.369446
44013.46458,31.81914423,79.90350716,2.22046125,1187.413585
44013.46424,31.87717347,79.91356863,2.222902138,1187.408458
44013.46389,31.96267864,79.9236301,2.229739444,1187.381128
44013.46354,31.70320089,79.93369157,2.228015729,1187.403182
44013.46319,31.83484613,79.94375304,2.224105402,1187.44072
44013.46285,31.94244316,79.9538145,2.222064541,1187.544215
44013.4625,31.82155291,79.96387597,2.22712182,1187.327048
44013.46215,31.79091463,79.97393744,2.223176473,1187.19967
44013.46181,31.91916628,79.98399891,2.226029094,1187.452411
44013.46146,31.94968213,79.99406038,2.231136573,1187.422095
44013.46111,31.82032007,79.91129722,2.22412257,1187.386384
44013.46076,32.00860527,79.71804821,2.214918793,1187.148879
44013.46042,31.83268602,79.87852162,2.223618101,1187.154287
44013.46007,31.73725372,79.95374898,2.221665843,1187.316968
44013.45972,31.72923403,79.8382415,2.23106587,1187.712143
44013.45938,31.74913947,79.86601755,2.222809834,1187.428942
44013.45903,31.7726226,79.89379361,2.22434907,1187.47988
44013.45868,31.79037179,79.92156967,2.218895872,1188.018675
44013.45833,32.02156169,79.94934573,2.224508691,1187.922169
44013.45799,31.84394698,79.97712179,2.216574512,1187.783438
44013.45764,31.86198726,79.85677285,2.230230618,1187.935704
44013.45729,31.81092386,79.4354529,2.225765,1187.952779
44013.45694,31.80971453,78.46745811,2.228914496,1188.245929
44013.4566,31.8300041,78.96337286,2.220974629,1188.064789
44013.45625,31.73719165,79.45928761,2.223882879,1188.269846
44013.4559,31.91221276,79.95520237,2.216375005,1188.434365
44013.45556,31.84732585,79.36902164,2.230914679,1188.573692
44013.45521,31.81491531,79.9235778,2.227522924,1188.705888
44013.45486,31.90362052,79.98439049,2.227864393,1188.434485
44013.45451,31.86881605,79.95119082,2.228472106,1188.505937
44013.45417,31.99602451,79.97613164,2.223634727,1188.641129
44013.45382,31.85768294,79.97242887,2.224051106,1188.782012
44013.45347,31.87327974,78.50018717,2.236507701,1189.29402
44013.45313,31.79555542,78.31949572,2.223043754,1189.680847
44013.45278,31.8798118,79.07523142,2.227024942,1189.65211
44013.45243,31.90953383,79.83096711,2.229566374,1189.512924
44013.45208,31.79059797,79.25850847,2.225658494,1189.821266
44013.45174,31.77325283,79.77313062,2.221820324,1190.176209
44013.45139,31.8148605,79.98754011,2.226626521,1190.535522
44013.45104,31.83944006,79.9316331,2.219812745,1190.467661
44013.45069,31.70443341,79.94101085,2.221461936,1190.986524
44013.45035,31.80210692,79.95038859,2.219592468,1191.413883
44013.45,31.86645966,79.95976634,2.225902845,1191.408884
44013.44965,31.68010561,79.96914409,2.230599265,1192.310962
44013.44931,31.9319734,79.97852183,2.228660481,1192.5061
44013.44896,31.83583379,79.98789958,2.223225696,1192.85516
44013.44861,32.04172413,79.99727733,2.226053138,1193.450999
44013.44826,32.02266705,78.46730321,2.223778483,1194.113591
44013.44792,31.83655269,79.88693154,2.23090977,1194.61062
44013.44757,32.21533869,79.35632419,2.251655898,1195.253285
44013.44722,32.4466327,79.80135776,2.272134676,1195.511282
44013.44688,32.32301815,79.41797434,2.27715607,1195.436458
44013.44653,32.48001681,79.63239213,2.272603361,1195.339665
44013.44618,32.45002227,79.72239036,2.27488376,1195.238078
44013.44583,32.65030361,79.86474636,2.276905682,1195.400859
44013.44549,32.407614,79.9521166,2.271136832,1195.238037
44013.44514,32.4103961,79.77710938,2.279266334,1195.305949
44013.44479,32.38137159,79.43862442,2.272458184,1195.210882
44013.44444,32.42165552,79.31876071,2.272438398,1195.193938
44013.4441,32.34789237,79.46297903,2.274266169,1195.35191
44013.44375,32.3475011,79.60719735,2.272064982,1195.180292
44013.4434,32.39754253,79.75141568,2.272751239,1195.390455
44013.44306,32.36981413,79.895634,2.271347508,1195.405985
44013.44271,32.39021833,79.50501571,2.279002222,1195.478719
44013.44236,32.46964357,78.52020729,2.270515492,1194.695455
44013.44201,32.49831477,78.82280276,2.270514394,1195.172191
44013.44167,32.48018691,79.12539823,2.274123365,1195.477169
44013.44132,32.46985059,79.4279937,2.269893563,1195.156657
44013.44097,32.39187935,79.73058917,2.272155376,1195.327998
44013.44063,32.432619,79.7677097,2.274598135,1195.321317
44013.44028,32.30832324,78.09901061,2.266579535,1195.248163
44013.43993,32.39148922,78.31124567,2.284497753,1195.297413
44013.43958,32.391082,78.52348072,2.273333567,1195.556706
44013.43924,32.34053636,78.73571578,2.278533021,1195.346654
44013.43889,32.42803824,78.94795083,2.273225245,1195.307787
44013.43854,32.32585219,79.16018589,2.279188635,1195.077124
44013.43819,32.48695403,79.37242094,2.271667053,1195.236507
44013.43785,32.40098045,79.584656,2.269250015,1195.20775
44013.4375,32.37022076,79.79689105,2.278479629,1195.253435
44013.43715,32.38368208,79.85817854,2.273380463,1195.236507
44013.43681,32.34296824,78.28579353,2.277218287,1195.371819
44013.43646,32.31590981,79.85797922,2.279272745,1195.297384
44013.43611,32.39116533,79.67909402,2.268325314,1195.326453
44013.43576,32.33108576,79.15056791,2.277479266,1195.363577
44013.43542,32.48111777,79.36891221,2.277562806,1195.429605
44013.43507,32.49649939,79.5872565,2.275657151,1195.351629
44013.43472,32.33427175,79.8056008,2.274555701,1194.880607
44013.43438,32.49297502,79.78809202,2.280703129,1195.177161
44013.43403,32.33792213,78.85429934,2.272259072,1195.205923
44013.43368,32.40843518,79.62305398,2.276185371,1195.197665
44013.43333,32.40001679,79.47876481,2.272557924,1195.231386
44013.43299,32.51808411,79.4592418,2.273617918,1195.193938
44013.43264,32.41450148,79.9266214,2.275283874,1195.533096
44013.43229,32.43377512,79.29646502,2.274477364,1195.573786
44013.43194,32.48295166,79.32828206,2.278312409,1195.26197
44013.4316,32.55024052,79.48607345,2.274048691,1195.205907
44013.43125,32.36452121,79.64386483,2.278239151,1195.315913
44013.4309,32.48548488,79.80165622,2.271526206,1195.212574
44013.43056,32.42562182,79.95944761,2.266687379,1195.155116
44013.43021,32.41803792,78.54319617,2.269348474,1195.224432
44013.42986,32.43768448,78.44482625,2.279442133,1195.028006
44013.42951,32.36866027,78.83784463,2.273654772,1195.332988
44013.42917,32.43848796,79.23086302,2.273984698,1195.431166
44013.42882,32.27742592,79.6238814,2.276864848,1195.134603
44013.42847,32.4683385,79.90259516,2.273529063,1195.036157
44013.42813,32.34892828,78.17667387,2.280492704,1195.231083
44013.42778,32.41187524,78.61528973,2.271688261,1195.23124
44013.42743,32.40878104,79.05390559,2.270954564,1195.407419
44013.42708,32.41785446,79.49252145,2.277118129,1195.222701
44013.42674,32.5078231,79.93113731,2.274062597,1195.380375
44013.42639,32.42902251,79.65370763,2.277176846,1195.044969
44013.42604,32.38391288,79.53929432,2.278586033,1195.1756
44013.42569,32.43062231,79.55396118,2.274740048,1195.385365
44013.42535,32.38898263,79.78188086,2.27890472,1195.019193
44013.425,32.46476132,79.9966472,2.273058014,1195.541606
44013.42465,32.47893857,79.97174876,2.274717808,1194.863507
44013.42431,32.33355297,79.7491058,2.275551875,1195.129497
44013.42396,32.39434399,79.48231469,2.272130156,1195.27692
44013.42361,32.59365433,79.89415662,2.2778489,1195.226093
44013.42326,32.33511445,79.91198894,2.266078808,1195.292277
44013.42292,32.3295024,79.93914065,2.271328764,1195.155086
44013.42257,32.44571571,79.99495785,2.268918854,1195.395455
44013.42222,32.43726381,79.83887743,2.277830043,1195.312641
